tag,checkpoint_name,checkpoint_path,phase,epoch,global_step,is_best,best_metric,val_macro_dice,val_total_loss,val_segmentation_loss,val_distillation_loss,val_sparsity_loss,val_feature_distill_loss,val_auxiliary_loss
epoch_006,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,6,,1,0.9353834190635425,0.9353834190635425,1.288454725661061,0.04720141768286174,4.137510874054649,0.0,0.0,0.0
epoch_006,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,6,,1,0.9353834190635425,0.9353834190635425,1.288454725661061,0.04720141768286174,4.137510874054649,0.0,0.0,0.0
epoch_007,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,7,,1,0.9429799002385384,0.9429799002385384,0.9926129058003426,0.036118473296731034,3.1883146383545617,0.0,0.0,0.0
epoch_007,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,7,,1,0.9429799002385384,0.9429799002385384,0.9926129058003426,0.036118473296731034,3.1883146383545617,0.0,0.0,0.0
epoch_008,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,8,,1,0.9451929322208361,0.9451929322208361,0.9312665577639233,0.037815079727972094,2.978171477263624,0.0,0.0,0.0
epoch_008,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,8,,1,0.9451929322208361,0.9451929322208361,0.9312665577639233,0.037815079727972094,2.978171477263624,0.0,0.0,0.0
epoch_009,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,9,,1,0.9620588877236135,0.9620588877236135,0.6955668780614029,0.024858895287087016,2.235693179748275,0.0,0.0,0.0
epoch_009,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,9,,1,0.9620588877236135,0.9620588877236135,0.6955668780614029,0.024858895287087016,2.235693179748275,0.0,0.0,0.0
epoch_010,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,10,,0,0.9620588877236135,0.9517522923024575,0.6244154318489812,0.03238338457991962,1.9734400849450717,0.0,0.0,0.0
epoch_011,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,11,,0,0.9620588877236135,0.9602195743750115,0.5813865346664732,0.029540269376329063,1.8394874693317846,0.0,0.0,0.0
epoch_012,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,12,,0,0.9620588877236135,0.9511747884999849,0.47202780097723007,0.030444063992366533,1.4719457260586999,0.0,0.0,0.0
epoch_013,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,13,,0,0.9620588877236135,0.9488652262178795,0.46934306249022484,0.03789971612224525,1.4381444318728014,0.0,0.0,0.0
epoch_014,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,14,,0,0.9620588877236135,0.9504243387321633,0.3474521608176557,0.02977491472054019,1.0589241060343655,0.0,0.0,0.0
epoch_015,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,15,,1,0.9682398563073502,0.9682398563073502,0.24280318736352705,0.018774499751585114,0.7467622570693493,0.0,0.0,0.0
epoch_015,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,15,,1,0.9682398563073502,0.9682398563073502,0.24280318736352705,0.018774499751585114,0.7467622570693493,0.0,0.0,0.0
epoch_016,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,16,,1,0.9683990962576815,0.9683990962576815,0.2171146676621654,0.017417646137553013,0.6656567163088105,0.0,0.0,0.0
epoch_016,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,16,,1,0.9683990962576815,0.9683990962576815,0.2171146676621654,0.017417646137553013,0.6656567163088105,0.0,0.0,0.0
